n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
4,10,0.25,1,0.467042583437698,10.82887919,0,0,0.993207091135119,0.968243865581944,0.35510234,0,0.095,1,0.9549950535811,0.03499503,0,0
4,10,0.5,1,0.720306597029258,24.7482249,0,0,0.997511545790564,0.983717989740541,0.35898002,0,0.0125,1,0.977914967292671,0.03492395,0,0
4,10,0.75,1,0.83700652653393,35.45524964,0,0,1,0.983938196988977,0.36677041,0,0,1,0.983938196988977,0.03627602,0,0
4,10,1,1,0.869927439169723,41.29813995,0,0,1,0.986239830666904,0.35563525,0,0,1,0.986239830666904,0.03227065,0,0
4,11,0.25,1,0.522753904235758,13.60795036,0,0,0.987905223798775,0.956853238066363,0.34555489,0,0.07,1,0.9410186749889,0.0510663800000001,0,0
4,11,0.5,1,0.751270745301895,28.5952718,0,0,0.999384033600211,0.982768368156542,0.36748984,0,0.0025,1,0.982744644832825,0.03451298,0,0
4,11,0.75,1,0.856241909438439,41.29460912,0,0,1,0.989113647168788,0.36766902,0,0,1,0.989113647168788,0.03361767,0,0
4,11,1,1,0.890886752772737,49.47059193,0,0,1,0.990884364739359,0.37263813,0,0,1,0.990884364739359,0.0319283,0,0
4,12,0.25,1,0.564909274936441,17.15762455,0,0,0.994959187319109,0.976621972600323,0.37283584,0,0.0725,1,0.963912606015827,0.03541745,0,0
4,12,0.5,1,0.778150198032976,32.32863506,0,0,0.998453198853439,0.982995433555534,0.36693926,0,0.0025,1,0.982374595670735,0.03374067,0,0
4,12,0.75,1,0.871530078466635,47.93595581,0,0,1,0.993746764505978,0.36989856,0,0,1,0.993746764505978,0.03609337,0,0
4,12,1,1,0.907036670541544,54.45143255,0,0,1,0.990362085966944,0.36928157,0,0,1,0.990362085966944,0.04142254,0,0
4,13,0.25,1,0.584036446382958,19.58708123,0,0,0.998249425133045,0.98599392008114,0.36824015,0,0.0425,1,0.978847891861548,0.04270617,0,0
4,13,0.5,1,0.81529855129024,42.34281739,0,0,1,0.99254160840919,0.38147246,0,0,1,0.99254160840919,0.03930139,0,0
4,13,0.75,1,0.876899842532082,52.2892113,0,0,1,0.99339230859355,0.38342341,0,0,1,0.99339230859355,0.05142393,0,0
4,13,1,1,0.912377301697326,61.24529443,0,0,1,0.996025668313924,0.36617679,0,0,1,0.996025668313924,0.03559239,0,0
4,14,0.25,1,0.580593280716149,19.46031625,0,0,0.996838992530063,0.984391233133322,0.36246765,0,0.035,1,0.972488452385835,0.04061563,0,0
4,14,0.5,1,0.82487206486424,45.10622416,0,0,0.998797211635517,0.991322668198765,0.40418349,0,0.0025,1,0.991294811974334,0.03764331,0,0
4,14,0.75,1,0.891765149919293,58.89356249,0,0,1,0.990793061650422,0.39617339,0,0,1,0.990793061650422,0.03750695,0,0
4,14,1,1,0.916103651515052,66.95107005,0,0,1,0.994764239435877,0.38870721,0,0,1,0.994764239435877,0.03526678,0,0
4,15,0.25,1,0.663383733775076,26.00334169,0,0,0.998709307933055,0.980011817389981,0.37288352,0,0.0225,1,0.978990277176041,0.0516303699999999,0,0
4,15,0.5,1,0.83389585217646,50.24452511,0,0,1,0.985941325655141,0.39404042,0,0.0025,1,0.985941325655141,0.03946435,0,0
4,15,0.75,1,0.89716540019177,66.4774665,0,0,1,0.993938570498821,0.38797797,0,0,1,0.993938570498821,0.04663328,0,0
4,15,1,1,0.925724131451896,77.05961129,0,0,1,0.994134588978993,0.38990878,0,0,1,0.994134588978993,0.03671319,0,0
4,16,0.25,1,0.672342058531639,28.3272811,0,0,0.997833205133758,0.985605231591601,0.39820231,0,0.02,1,0.983763112179235,0.03634028,0,0
4,16,0.5,1,0.843290827425059,54.26125285,0,0,1,0.990978074035251,0.40524741,0,0,1,0.990978074035251,0.04992769,0,0
4,16,0.75,1,0.909774861777701,71.40146681,0,0,1,0.995790063573671,0.39277301,0,0,1,0.995790063573671,0.04056975,0,0
4,16,1,1,0.92914956339893,83.56023401,0,0,1,0.995864187437481,0.38877289,0,0,1,0.995864187437481,0.03868141,0,0
4,17,0.25,1,0.695367428965773,31.36821106,0,0,0.998060011053799,0.986548976161284,0.41843481,0,0.0125,1,0.983534738604828,0.03960468,0,0
4,17,0.5,1,0.85552155062129,58.88742387,0,0,1,0.995585760390711,0.40932454,0,0,1,0.995585760390711,0.04115237,0,0
4,17,0.75,1,0.911531496758504,74.1242969,0,0,1,0.993152436561416,0.39763883,0,0,1,0.993152436561416,0.03921946,0,0
4,17,1,1,0.934954246419216,94.30164898,0,0,1,0.997828374767179,0.38920788,0,0,1,0.997828374767179,0.03773519,0,0
4,18,0.25,0.999999756063882,0.704307943657154,32.28968569,0,0,0.99915223391039,0.990070966801977,0.39469649,0,0.00749999999999999,1,0.989984769191496,0.05080547,0,0
4,18,0.5,1,0.878486459101804,63.49807177,0,0,1,0.993478560186956,0.42254151,0,0,1,0.993478560186956,0.04339309,0,0
4,18,0.75,1,0.920663551891957,86.83057644,0,0,1,0.994532160338375,0.41767752,0,0,1,0.994532160338375,0.0439955,0,0
4,18,1,1,0.94040620114095,97.66109351,0,0,1,0.997271250535428,0.39680274,0,0,1,0.997271250535428,0.04039935,0,0
5,2,1,1,0.00710713518933805,0.47566751,0,0,0.960219401192385,0.925617458116944,0.38926321,0,0.62,1,0.220855899873569,0.04818671,0,0
5,3,0.25,1,0.0938103289164173,0.853943580000001,0,0,0.98726124042398,0.965573185124915,0.37125371,0,0.552,1,0.757283747315064,0.03836829,0,0
5,3,0.5,1,0.0949718742183756,1.50735314,0,0,0.947197864772657,0.900795404341802,0.40002096,0,0.482,1,0.586662690355391,0.04442384,0,0
5,3,0.75,1,0.0408882815945717,1.03774078,0,0,0.947112207050862,0.894683650261207,0.41533205,0,0.454,1,0.415608093469386,0.04611717,0,0
5,3,1,1,0.0308639731738468,0.98143248,0,0,0.924880371493169,0.89451097762457,0.42061245,0,0.464,1,0.273585860343626,0.0497073,0,0
5,4,0.25,1,0.143075814943738,1.71351342,0,0,0.979744590705633,0.957516301784013,0.39381655,0,0.49,1,0.81080948246622,0.04245884,0,0
5,4,0.5,1,0.129761822511281,2.32063388,0,0,0.957712014737395,0.896776291773136,0.43642992,0,0.348,1,0.630642825439014,0.05855957,0,0
5,4,0.75,1,0.0723333457184183,1.86267242,0,0,0.955970943541232,0.900834865993662,0.48624391,0,0.272,1,0.502703028500537,0.04961896,0,0
5,4,1,1,0.0516183147801757,1.83823181,0,0,0.935631102317603,0.901034015071271,0.46510241,0,0.274,1,0.392092643849587,0.04875073,0,0
5,5,0.25,1,0.146901006409552,2.53639247,0,0,0.98797710698545,0.967270090340228,0.42197159,0,0.384,1,0.851983851711277,0.05968164,0,0
5,5,0.5,1,0.221538055306335,4.34381982,0,0,0.958921116032614,0.90564129484651,0.48054132,0,0.23,1,0.772639886916652,0.04249943,0,0
5,5,0.75,1,0.212691168254198,5.55912747,0,0,0.954733747077662,0.896771148394362,0.50021123,0,0.146,1,0.789582597277955,0.04324793,0,0
5,5,1,1,0.132182281115914,4.55079093,0,0,0.971054804461333,0.898983829817457,0.55930044,0,0.068,1,0.860000932118955,0.04860061,0,0
5,6,0.25,1,0.229958302127858,3.49507795,0,0,0.982435570904055,0.937700808289846,0.42395986,0,0.334,1,0.838944446718063,0.04194385,0,0
5,6,0.5,1,0.346996092158733,7.21598665,0,0,0.968661968990824,0.919661816493415,0.48693299,0,0.142,1,0.853558112476145,0.04256518,0,0
5,6,0.75,1,0.527297547925637,11.0452951,0,0,0.983360096417988,0.925571249030152,0.48008734,0,0.046,1,0.900990307080813,0.03966526,0,0
5,6,1,1,0.653320440598191,15.06263513,0,0,0.989924188771027,0.938235656199254,0.53205825,0,0.02,1,0.933206875802582,0.03884442,0,0
5,7,0.25,1,0.277417744514487,6.76187108,0,0,0.981011289829716,0.941560910923439,0.46663928,0,0.236,1,0.872323323210848,0.04029998,0,0
5,7,0.5,1,0.472132133218645,11.59643701,0,0,0.98097751432108,0.938760515779384,0.50413461,0,0.07,1,0.908189122930716,0.04199607,0,0
5,7,0.75,1,0.684044926037602,18.64469237,0,0,0.993994152085347,0.95168706737909,0.48276691,0,0.014,1,0.946249204065007,0.03943815,0,0
5,7,1,1,0.765563405411284,23.59783882,0,0,0.997625097155782,0.959959448468219,0.50739206,0,0.004,1,0.959433355308443,0.04014654,0,0
5,8,0.25,1,0.312685433339747,6.83282861,0,0,0.978926282014696,0.94948643274224,0.56941571,0,0.218,1,0.895630284041677,0.04208697,0,0
5,8,0.5,1,0.589374700660123,18.34595993,0,0,0.993750346769248,0.949049408058561,0.51892328,0,0.03,1,0.933607600536616,0.04308586,0,0
5,8,0.75,1,0.735602421645148,26.43719345,0,0,0.999218615846991,0.958589019889665,0.50279169,0,0.002,1,0.958392167136056,0.04119221,0,0
5,8,1,1,0.814051213070221,32.63293176,0,0,0.998965893522106,0.97416641964957,0.49974481,0,0.002,1,0.97268525377622,0.03795334,0,0
5,9,0.25,1,0.380996974475242,10.90518151,0,0,0.984969309104851,0.945739327326905,0.5050296,0,0.16,1,0.894255940508366,0.04300933,0,0
5,9,0.5,1,0.63139517903783,23.98991248,0,0,0.991017145030333,0.959810627566746,0.53072812,0,0.024,1,0.954459457457261,0.04561142,0,0
5,9,0.75,1,0.77566718546688,34.66513664,0,0,0.999130119058166,0.973841654824394,0.50804662,0,0.002,1,0.973808630212653,0.04253345,0,0
5,9,1,1,0.84455494331986,43.76722439,0,0,1,0.979167380829584,0.50275368,0,0,1,0.979167380829584,0.04053683,0,0
5,10,0.25,1,0.455879033603135,13.67158999,0,0,0.986400922483608,0.948631247465153,0.51725202,0,0.108,1,0.92814401338453,0.04247933,0,0
5,10,0.5,1,0.694679891018666,30.62450344,0,0,0.99644754817207,0.969332938985219,0.69258243,0,0.01,1,0.968135931410578,0.0464653,0,0
5,10,0.75,1,0.820785193084159,44.80205141,0,0,0.99915598627331,0.981143316256945,0.54914691,0,0.002,1,0.980746016923701,0.04512678,0,0
5,10,1,1,0.874017669764841,52.57267247,0,0,1,0.983753562249788,0.5336886,0,0,1,0.983753562249788,0.04433233,0,0
5,11,0.25,1,0.501318695531825,16.94334833,0,0,0.987130476686934,0.960108353809668,0.51214382,0,0.074,1,0.940781093300686,0.0430714,0,0
5,11,0.5,1,0.73626579046255,37.44431919,0,0,0.997378607872981,0.974077451317466,0.53025558,0,0.00799999999999999,1,0.971405303088641,0.04253386,0,0
5,11,0.75,1,0.843644353933471,53.20354187,0,0,0.999343556420817,0.985463836196629,0.55335345,0,0.002,1,0.98536262121645,0.04568378,0,0
5,11,1,1,0.878761776678628,60.97870794,0,0,1,0.988681335502125,0.54669793,0,0,1,0.988681333982349,0.04213034,0,0
5,12,0.25,1,0.514648968961888,19.63141897,0,0,0.995476730812051,0.973293314378166,0.54429483,0,0.102,1,0.959573769432382,0.04903736,0,0
5,12,0.5,1,0.782227657618861,44.64407685,0,0,1,0.983237498640681,0.551583290000001,0,0,1,0.983237498640681,0.04723137,0,0
5,12,0.75,1,0.855237880070741,59.33139254,0,0,1,0.98654588848634,0.54529609,0,0,1,0.98654588848634,0.0452469,0,0
5,12,1,1,0.900126798178794,73.9300953,0,0,1,0.988802975071226,0.56764085,0,0,1,0.988802975071226,0.04371196,0,0
5,13,0.25,1,0.590498399571437,25.08828929,0,0,0.994430108547264,0.970553371072202,0.55585495,0,0.05,1,0.964332003085644,0.04647761,0,0
5,13,0.5,1,0.793219723308903,51.33699434,0,0,1,0.983398910458814,0.59574063,0,0,1,0.983398910458814,0.05039763,0,0
5,13,0.75,1,0.88534787306479,68.1178996,0,0,1,0.989275295621257,0.5803981,0,0,1,0.989275295621257,0.04847625,0,0
5,13,1,1,0.905861900090253,85.68113282,0,0,1,0.991383687069642,0.54518022,0,0,1,0.991383687069642,0.04689359,0,0
5,14,0.25,1,0.589096230923325,26.96805955,0,0,0.99315401817785,0.966299494580997,0.57046193,0,0.03,1,0.962498268660176,0.04872985,0,0
5,14,0.5,0.999999916256989,0.830807775165692,59.12310612,0,0,0.999365992276915,0.984910606652855,0.56164595,0,0.002,1,0.984761154901912,0.04707095,0,0
5,14,0.75,1,0.88503831183949,78.98937514,0,0,1,0.989399232935911,0.58052977,0,0,1,0.989399232935911,0.05350318,0,0
5,14,1,1,0.912068397907344,93.40157543,0,0,1,0.993572149643446,0.56597831,0,0,1,0.993572149643446,0.05720955,0,0
5,15,0.25,1,0.622185741481844,32.23613784,0,0,0.996410877016888,0.972090580062697,0.56190099,0,0.028,1,0.96787705354395,0.0475946,0,0
5,15,0.5,1,0.835304596092267,66.40770101,0,0,0.999695533466151,0.987345380049956,0.61175193,0,0.002,1,0.986678978979625,0.05194466,0,0
5,15,0.75,1,0.897313941471541,90.13232038,0,0,1,0.992074671089742,0.58728292,0,0,1,0.992074671089742,0.05084166,0,0
5,15,1,1,0.921055914290178,101.75461132,0,0,1,0.994247553601983,0.60459961,0,0,1,0.994247553601983,0.05006293,0,0
5,16,0.25,1,0.65854808884333,38.33065016,0,0,0.995824741631984,0.980939890699277,0.59175106,0,0.038,1,0.974189757084839,0.05125492,0,0
5,16,0.5,1,0.832593399867977,69.54321729,0,0,1,0.990412297267021,0.57949402,0,0,1,0.990412297267021,0.05014874,0,0
5,16,0.75,1,0.898884070615076,98.3567692,0,0,1,0.992022695699653,0.58215908,0,0,1,0.992022695699653,0.05231763,0,0
5,16,1,1,0.91903298271319,114.15666062,0,0,1,0.995536180443919,0.58358672,0,0,1,0.995536180443919,0.04943871,0,0
5,17,0.25,1,0.680250306610053,40.91891704,0,0,0.997509702156673,0.982011041082147,0.61534787,0,0.018,1,0.978069645468553,0.05443358,0,0
5,17,0.5,1,0.862350143820549,84.68628641,0,0,1,0.991931166659964,0.60914035,0,0,1,0.991931166659964,0.0535534,0,0
5,17,0.75,1,0.912313014934894,104.37017097,0,0,1,0.993490059359479,0.60789034,0,0,1,0.993490059359479,0.05302431,0,0
5,17,1,0.999999954630968,0.932840586453407,123.3032068,0,0,1,0.996618718344164,0.60499034,0,0,1,0.996618718344164,0.05168865,0,0
5,18,0.25,1,0.727542375020049,47.68337191,0,0,0.997530574315246,0.981881141163521,0.58561055,0,0.016,1,0.978792812803055,0.04887468,0,0
5,18,0.5,1,0.873148513546103,83.28134833,0,0,1,0.992626300637999,0.62893983,0,0,1,0.992626300637999,0.05628113,0,0
5,18,0.75,1,0.911505686247589,116.08975939,0,0,1,0.995490853917593,0.5921551,0,0,1,0.995490853917593,0.05233534,0,0
5,18,1,1,0.934187020538123,140.56734957,0,0,1,0.996107196226476,0.596613709999999,0,0,1,0.996107196226476,0.05207008,0,0
5,19,0.25,1,0.705347315971822,54.73088117,0,0,0.998115772904052,0.980405141783845,0.62935741,0,0.008,1,0.978185944152585,0.05538465,0,0
5,19,0.5,1,0.87241204025747,98.70349042,0,0,1,0.994300637579553,0.64284491,0,0,1,0.994300637579553,0.05871649,0,0
5,19,0.75,1,0.920015609903295,125.64329104,0,0,1,0.994277879371199,0.65182187,0,0,1,0.994277879371199,0.05900543,0,0
5,19,1,1,0.939006152968556,149.41789855,0,0,1,0.995953140820462,0.734069209999999,0,0,1,0.995953140820462,0.05327559,0,0
5,20,0.25,1,0.735112333385664,57.38027519,0,0,0.998588907419964,0.988388406805099,0.67462927,0,0.014,1,0.986048343197361,0.05898641,0,0
5,20,0.5,1,0.885327231781556,105.3603741,0,0,1,0.993774159915178,0.64507076,0,0,1,0.993774159915178,0.06104132,0,0
5,20,0.75,1,0.926369405368721,130.92932101,0,0,1,0.994245198665511,0.85252245,0,0,1,0.994245198665511,0.05731511,0,0
5,20,1,1,0.942895498195143,159.84190008,0,0,1,0.995826161821152,0.640922040000001,0,0,1,0.995826161821152,0.05531432,0,0
6,2,0.25,1,0.0366499348781582,0.40920883,0,0,0.975473580097722,0.952600115971516,0.44186582,0,0.711666666666667,1,0.635032334627857,0.0475795,0,0
6,2,0.5,1,0.0158311787139913,0.48964123,0,0,0.966279029165121,0.932727283711695,0.51406867,0,0.688333333333333,1,0.423818093680716,0.05771196,0,0
6,2,0.75,1,0.00555209095692501,0.39357662,0,0,0.947735388344983,0.924072090775417,0.50568363,0,0.69,1,0.258616243905868,0.05349676,0,0
6,2,1,1,0.00529998613335401,0.48007456,0,0,0.970621118530079,0.935246115737072,0.53267556,0,0.68,1,0.16508414152703,0.05981656,0,0
6,3,0.25,1,0.0609644566401882,0.95259257,0,0,0.973811483203452,0.938843245335748,0.531494,0,0.606666666666667,1,0.670962384403067,0.05308976,0,0
6,3,0.5,1,0.0580070216629914,1.16245419,0,0,0.935331279425717,0.885995774660468,0.51123344,0,0.576666666666667,1,0.444377338790643,0.06961183,0,0
6,3,0.75,1,0.0328361880670833,0.93251573,0,0,0.942595730946059,0.894236937012091,0.59599188,0,0.54,1,0.31200901769297,0.06654245,0,0
6,3,1,1,0.0252602882085086,0.87386153,0,0,0.945385600898777,0.902806751600791,0.5355279,0,0.536666666666667,1,0.222292611567449,0.05410645,0,0
6,4,0.25,1,0.121291309416528,1.7482663,0,0,0.971955961317568,0.932337336689822,0.53840295,0,0.54,1,0.749267812037139,0.0744151500000001,0,0
6,4,0.5,1,0.0780715476155042,1.9206319,0,0,0.932740859817844,0.877338880160362,0.64782532,0,0.443333333333333,1,0.533938775832932,0.0719926300000001,0,0
6,4,0.75,1,0.0623011323342823,1.81996577,0,0,0.926945077535817,0.876598961521518,0.65264155,0,0.418333333333333,1,0.364821229880993,0.06519887,0,0
6,4,1,1,0.0508046994919929,1.94592444,0,0,0.935967703080562,0.888259971026297,0.66683181,0,0.393333333333333,1,0.275172916377292,0.06846985,0,0
6,5,0.25,1,0.135677601441038,2.98887692,0,0,0.965216799415026,0.928227288670129,0.60901059,0,0.428333333333333,1,0.777194192760159,0.05221018,0,0
6,5,0.5,1,0.149919721690601,3.43943088,0,0,0.948369562784487,0.888748277558767,0.77453502,0,0.323333333333333,1,0.606403485750824,0.06543334,0,0
6,5,0.75,1,0.0868454834216215,3.14475552,0,0,0.938677788278309,0.878732038029667,0.75906784,0,0.268333333333333,1,0.464905849816474,0.07101621,0,0
6,5,1,1,0.0669943572107909,2.77665278,0,0,0.919243573070421,0.872973356143353,0.73683608,0,0.265,1,0.347057255601966,0.06662041,0,0
6,6,0.25,1,0.164574736225467,3.54100915,0,0,0.973711217874657,0.921228065032166,0.63701664,0,0.355,1,0.803588886996775,0.05237154,0,0
6,6,0.5,1,0.217774915180556,5.22163963,0,0,0.956332518322152,0.889577385991699,0.77823262,0,0.19,1,0.75733795265002,0.06053744,0,0
6,6,0.75,1,0.190163120984153,6.17324499,0,0,0.955602054041798,0.894617852093298,0.782798040000001,0,0.113333333333333,1,0.821522226954689,0.06156579,0,0
6,6,1,1,0.134636341744514,5.14628492,0,0,0.973287256174626,0.905828374695296,0.79923607,0,0.055,1,0.884010740133035,0.06275066,0,0
6,7,0.25,1,0.225563663711577,6.1936593,0,0,0.967491736192626,0.922725343991779,0.70489415,0,0.305,1,0.812727812883587,0.05862361,0,0
6,7,0.5,1,0.379653084295253,10.37362665,0,0,0.960992518230623,0.908206681797889,0.75827098,0,0.131666666666667,1,0.839125997925429,0.05637626,0,0
6,7,0.75,1,0.537589495095252,16.43406929,0,0,0.983861771221618,0.920043357072047,0.72289259,0,0.0366666666666667,1,0.906631774769002,0.05178861,0,0
6,7,1,1,0.679948936351771,20.53100169,0,0,0.991872560142089,0.943877173811207,0.762805040000001,0,0.015,1,0.939096315236553,0.05430612,0,0
6,8,0.25,1,0.271283341144214,7.16835066,0,0,0.968353997412584,0.928881055377665,0.67757408,0,0.253333333333333,1,0.851852278160764,0.05352758,0,0
6,8,0.5,1,0.50306588334788,16.08880035,0,0,0.982559193307069,0.933216108431302,0.70222922,0,0.0683333333333333,1,0.904847038440538,0.05052437,0,0
6,8,0.75,1,0.696567347309801,26.36460818,0,0,0.989056011564706,0.946027433299285,0.73693605,0,0.0266666666666667,1,0.938804306948878,0.05504029,0,0
6,8,1,0.999999977831877,0.769864281518418,32.65432491,0,0,0.998149304230222,0.960353204150227,0.70738561,0,0.00333333333333334,1,0.960018801567491,0.04971081,0,0
6,9,0.25,1,0.358896336804374,11.29455093,0,0,0.978254154211099,0.93325609824231,0.76091662,0,0.171666666666667,1,0.893338628189178,0.05308351,0,0
6,9,0.5,1,0.638189913496388,27.2251828,0,0,0.993706596470985,0.952424910422311,0.73797365,0,0.0233333333333333,1,0.943680427519717,0.05571333,0,0
6,9,0.75,1,0.749012387641154,36.60947116,0,0,0.994019488787327,0.960829700520958,0.770663959999999,0,0.0116666666666667,1,0.956726056619391,0.05850664,0,0
6,9,1,1,0.825208668361326,47.36627905,0,0,0.997724673289147,0.968664726229333,0.990135150000001,0,0.00333333333333334,1,0.968639283776469,0.05722662,0,0
6,10,0.25,1,0.394866002680218,13.93590178,0,0,0.981403017103454,0.943024885398087,0.76010675,0,0.175,1,0.882558055700745,0.06069053,0,0
6,10,0.5,1,0.683847870306283,32.96187945,0,0,0.996919556621536,0.95685885778706,0.80118874,0,0.0133333333333333,1,0.953591366141965,0.06064697,0,0
6,10,0.75,1,0.801202918603787,50.17189216,0,0,0.999203002688816,0.972035821050672,0.7475848,0,0.00166666666666667,1,0.971964278306598,0.05729143,0,0
6,10,1,1,0.849283183712367,61.1378601,0,0,1,0.975291644501786,0.78811261,0,0,1,0.975291644501786,0.05858038,0,0
6,11,0.25,1,0.478278366786355,19.56105878,0,0,0.987688945543864,0.955217328783661,0.75191909,0,0.101666666666667,1,0.921815729400193,0.05879489,0,0
6,11,0.5,1,0.717336365562461,41.03929287,0,0,0.996911707380108,0.962354659668933,0.847992959999999,0,0.00833333333333333,1,0.960077578369294,0.06501048,0,0
6,11,0.75,1,0.829964980415277,60.10771998,0,0,1,0.976890886528991,0.78769773,0,0,1,0.976890886528991,0.06074466,0,0
6,11,1,1,0.871214319833404,72.02347431,0,0,1,0.986060649428295,0.72363144,0,0,1,0.986060649428295,0.05379079,0,0
6,12,0.25,1,0.509977427187933,23.53754834,0,0,0.988177245653107,0.959772771189783,0.79684522,0,0.09,1,0.936470245928006,0.06284726,0,0
6,12,0.5,1,0.770931101671673,55.22181998,0,0,0.996265232360743,0.968046026441164,0.89776683,0,0.00833333333333333,1,0.966412086475688,0.07034018,0,0
6,12,0.75,1,0.847385399954979,71.14441892,0,0,0.998980242650184,0.982650773815502,0.82680134,0,0.00166666666666667,1,0.982392536120449,0.06447478,0,0
6,12,1,1,0.893825522753688,92.95900998,0,0,1,0.985390103447769,0.77879658,0,0,1,0.985390103447769,0.05854705,0,0
6,13,0.25,1,0.554563534557656,28.40273777,0,0,0.990497251663302,0.957498203370135,0.98199334,0,0.065,1,0.941746139185038,0.07987475,0,0
6,13,0.5,1,0.775224217429637,62.33831326,0,0,0.997337144619359,0.97948342094035,0.80186551,0,0.00666666666666667,1,0.978288614544144,0.06386312,0,0
6,13,0.75,1,0.869745897147524,89.78791286,0,0,1,0.986919764780615,0.85463828,0,0,1,0.986919764780615,0.07056835,0,0
6,13,1,0.999999873841868,0.908254000180216,107.62223975,0,0,1,0.987412299377914,0.82700528,0,0,1,0.987412299377914,0.0689999,0,0
6,14,0.25,1,0.586296213654626,33.44022986,0,0,0.993755909684682,0.966097303245558,0.80461143,0,0.0516666666666667,1,0.958039165290898,0.06179204,0,0
6,14,0.5,1,0.806509134350784,70.45527954,0,0,1,0.985512067434429,0.87684839,0,0,1,0.985512067434429,0.07014583,0,0
6,14,0.75,1,0.878112635990052,101.43381563,0,0,1,0.987301122736554,0.89419525,0,0,1,0.987301122736554,0.07214253,0,0
6,14,1,1,0.906190601124486,116.3866036,0,0,1,0.99198598450147,0.81661547,0,0,1,0.99198598450147,0.06320034,0,0
6,15,0.25,1,0.645114939145335,40.91399298,0,0,0.997445418383112,0.972798289539489,0.87855591,0,0.0216666666666667,1,0.969951625658454,0.06872389,0,0
6,15,0.5,1,0.825089130646073,81.08360561,0,0,0.998340134914634,0.984092874784224,0.91366534,0,0.00333333333333334,1,0.983382534537872,0.07342508,0,0
6,15,0.75,1,0.888916390945337,113.21254604,0,0,1,0.989915791430737,0.84144741,0,0,1,0.989915791430737,0.06733889,0,0
6,15,1,1,0.92531374952277,130.68695778,0,0,1,0.992454259981268,0.78912773,0,0,1,0.992454259981268,0.06080953,0,0
6,16,0.25,1,0.640561761287519,45.53666764,0,0,0.996393137104449,0.97537226786509,0.88814925,0,0.025,1,0.967931684369487,0.06882323,0,0
6,16,0.5,1,0.829264732354022,94.23115305,0,0,1,0.985223898741635,1.10954847,0,0,1,0.985223898741635,0.07658664,0,0
